10:09:55,0.5317693059628543,0.5405669599217986,0.9837251356238698,1,0,0.00286865234375
10:09:58,0.5317693059628543,0.5386119257086999,0.9872958257713249,1,0,3.3575098514556885
10:10:00,0.5317693059628543,0.5395894428152492,0.9855072463768116,1,0,4.790699481964111
10:10:01,0.5317693059628543,0.5386119257086999,0.9872958257713249,1,0,6.074523687362671
10:10:02,0.530791788856305,0.5395894428152492,0.9836956521739131,1,0,7.421579837799072
10:10:04,0.533724340175953,0.541544477028348,0.9855595667870036,1,0,8.846944808959961
10:10:05,0.5327468230694037,0.5425219941348973,0.9819819819819819,1,0,10.209859132766724
10:10:07,0.5503421309872922,0.5356793743890518,1.0273722627737225,1,0,11.615753412246704
10:10:08,0.5239491691104594,0.6021505376344086,0.8701298701298701,1,0,13.08899211883545
10:10:10,0.570869990224829,0.5347018572825024,1.06764168190128,1,0,14.609290838241577
10:10:11,0.5131964809384164,0.6041055718475073,0.8495145631067961,1,0,16.089346647262573
10:10:13,0.5698924731182796,0.5298142717497556,1.0756457564575648,1,0,17.602940797805786
10:10:14,0.581622678396872,0.5268817204301075,1.103896103896104,1,0,18.90440034866333
10:10:15,0.5982404692082112,0.5210166177908113,1.1482176360225143,-1,0,20.35399627685547
10:10:17,0.613880742913001,0.5190615835777126,1.1826741996233523,-1,0,21.774434089660645
10:10:18,0.5141739980449658,0.5777126099706745,0.8900169204737732,-1,0,23.166083812713623
10:10:20,0.512218963831867,0.6080156402737048,0.8424437299035369,1,0,24.573585033416748
10:10:21,0.5239491691104594,0.5601173020527859,0.9354275741710297,1,0,25.903098106384277
10:10:22,0.5464320625610948,0.5386119257086999,1.014519056261343,1,0,27.187339782714844
10:10:24,0.570869990224829,0.5219941348973607,1.0936329588014984,-1,0,28.585848331451416
